Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","88.242853","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","87.70015","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","90.201819","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","91.840493","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","92.059405","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","91.62168","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","91.402966","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","91.62168","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","91.840493","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","91.840493","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","90.655651","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","90.203728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","90.474882","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","92.011418","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","93.728724","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","96.349874","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","97.88641","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","95.988336","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","95.988336","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","96.259489","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.699871","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.676789","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.376783","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.778714","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.976795","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","95.897951","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","97.976795","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","99.965254","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.151793","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","97.524872","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.07295","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.428717","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.219096","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.297939","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.857558","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.146023","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","98.428717","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.597945","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.676789","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","107.557552","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.840246","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.592175","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.772944","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.580634","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.755632","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","107.738321","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","109.636395","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","110.359471","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","109.455626","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","112.438314","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","113.522928","X","Figure from international organizations","base year is 2015"
